R,G,B,X,Y
0.752941176,0.862745098,0.874509804,0.385416667,0.5078125
0.752941176,0.862745098,0.874509804,0.385416667,0.515625
0.749019608,0.858823529,0.870588235,0.385416667,0.5234375
0.749019608,0.858823529,0.870588235,0.385416667,0.53125
0.749019608,0.858823529,0.870588235,0.385416667,0.5390625
0.745098039,0.854901961,0.866666667,0.385416667,0.546875
0.745098039,0.854901961,0.866666667,0.385416667,0.5546875
0.745098039,0.854901961,0.866666667,0.385416667,0.5625
0.741176471,0.850980392,0.862745098,0.385416667,0.5703125
0.741176471,0.850980392,0.862745098,0.385416667,0.578125
0.741176471,0.850980392,0.862745098,0.385416667,0.5859375
0.741176471,0.850980392,0.862745098,0.385416667,0.59375
0.741176471,0.850980392,0.862745098,0.385416667,0.6015625
0.741176471,0.850980392,0.862745098,0.385416667,0.609375
0.741176471,0.850980392,0.862745098,0.385416667,0.6171875
0.737254902,0.854901961,0.862745098,0.385416667,0.625
0.733333333,0.854901961,0.866666667,0.385416667,0.6328125
0.733333333,0.854901961,0.866666667,0.385416667,0.640625
0.729411765,0.850980392,0.862745098,0.385416667,0.6484375
0.729411765,0.850980392,0.862745098,0.385416667,0.65625
0.729411765,0.850980392,0.862745098,0.385416667,0.6640625
0.725490196,0.847058824,0.858823529,0.385416667,0.671875
0.725490196,0.847058824,0.858823529,0.385416667,0.6796875
0.725490196,0.847058824,0.858823529,0.385416667,0.6875
0.725490196,0.847058824,0.858823529,0.385416667,0.6953125
0.725490196,0.847058824,0.858823529,0.385416667,0.703125
0.725490196,0.847058824,0.858823529,0.385416667,0.7109375
0.725490196,0.847058824,0.858823529,0.385416667,0.71875
0.725490196,0.847058824,0.858823529,0.385416667,0.7265625
0.725490196,0.847058824,0.858823529,0.385416667,0.734375
0.725490196,0.847058824,0.858823529,0.385416667,0.7421875
0.725490196,0.847058824,0.858823529,0.385416667,0.75
0.725490196,0.839215686,0.854901961,0.385416667,0.7578125
0.729411765,0.839215686,0.854901961,0.385416667,0.765625
0.729411765,0.839215686,0.854901961,0.385416667,0.7734375
0.729411765,0.839215686,0.854901961,0.385416667,0.78125
0.729411765,0.839215686,0.854901961,0.385416667,0.7890625
0.729411765,0.839215686,0.854901961,0.385416667,0.796875
0.729411765,0.839215686,0.854901961,0.385416667,0.8046875
0.729411765,0.839215686,0.854901961,0.385416667,0.8125
0.725490196,0.835294118,0.850980392,0.385416667,0.8203125
0.725490196,0.835294118,0.850980392,0.385416667,0.828125
0.725490196,0.835294118,0.850980392,0.385416667,0.8359375
0.725490196,0.835294118,0.850980392,0.385416667,0.84375
0.725490196,0.835294118,0.850980392,0.385416667,0.8515625
0.725490196,0.835294118,0.850980392,0.385416667,0.859375
0.725490196,0.835294118,0.850980392,0.385416667,0.8671875
0.725490196,0.835294118,0.850980392,0.385416667,0.875
0.725490196,0.835294118,0.850980392,0.385416667,0.8828125
0.725490196,0.835294118,0.847058824,0.385416667,0.890625
0.725490196,0.835294118,0.847058824,0.385416667,0.8984375
0.725490196,0.835294118,0.847058824,0.385416667,0.90625
0.725490196,0.835294118,0.847058824,0.385416667,0.9140625
0.725490196,0.835294118,0.847058824,0.385416667,0.921875
0.725490196,0.835294118,0.847058824,0.385416667,0.9296875
0.725490196,0.835294118,0.847058824,0.385416667,0.9375
0.725490196,0.835294118,0.847058824,0.385416667,0.9453125
0.725490196,0.835294118,0.847058824,0.385416667,0.953125
0.725490196,0.835294118,0.847058824,0.385416667,0.9609375
0.725490196,0.835294118,0.847058824,0.385416667,0.96875
0.725490196,0.835294118,0.847058824,0.385416667,0.9765625
0.725490196,0.835294118,0.847058824,0.385416667,0.984375
0.725490196,0.835294118,0.847058824,0.385416667,0.9921875
0.725490196,0.835294118,0.847058824,0.385416667,1
0.870588235,0.909803922,0.874509804,0.395833333,0.0078125
0.870588235,0.909803922,0.874509804,0.395833333,0.015625
0.870588235,0.909803922,0.874509804,0.395833333,0.0234375
0.870588235,0.909803922,0.874509804,0.395833333,0.03125
0.870588235,0.909803922,0.874509804,0.395833333,0.0390625
0.870588235,0.909803922,0.874509804,0.395833333,0.046875
0.870588235,0.909803922,0.874509804,0.395833333,0.0546875
0.870588235,0.909803922,0.874509804,0.395833333,0.0625
0.870588235,0.909803922,0.874509804,0.395833333,0.0703125
0.870588235,0.909803922,0.874509804,0.395833333,0.078125
0.866666667,0.905882353,0.870588235,0.395833333,0.0859375
0.866666667,0.905882353,0.870588235,0.395833333,0.09375
0.866666667,0.905882353,0.870588235,0.395833333,0.1015625
0.862745098,0.901960784,0.866666667,0.395833333,0.109375
0.862745098,0.901960784,0.866666667,0.395833333,0.1171875
0.858823529,0.901960784,0.870588235,0.395833333,0.125
0.843137255,0.909803922,0.88627451,0.395833333,0.1328125
0.835294118,0.909803922,0.894117647,0.395833333,0.140625
0.831372549,0.905882353,0.890196078,0.395833333,0.1484375
0.831372549,0.905882353,0.890196078,0.395833333,0.15625
0.831372549,0.905882353,0.890196078,0.395833333,0.1640625
0.82745098,0.901960784,0.88627451,0.395833333,0.171875
0.82745098,0.901960784,0.88627451,0.395833333,0.1796875
0.82745098,0.901960784,0.88627451,0.395833333,0.1875
0.82745098,0.901960784,0.88627451,0.395833333,0.1953125
0.82745098,0.901960784,0.88627451,0.395833333,0.203125
0.823529412,0.898039216,0.882352941,0.395833333,0.2109375
0.823529412,0.898039216,0.882352941,0.395833333,0.21875
0.823529412,0.898039216,0.882352941,0.395833333,0.2265625
0.819607843,0.894117647,0.878431373,0.395833333,0.234375
0.819607843,0.894117647,0.878431373,0.395833333,0.2421875
0.815686275,0.898039216,0.878431373,0.395833333,0.25
0.811764706,0.898039216,0.890196078,0.395833333,0.2578125
0.803921569,0.901960784,0.890196078,0.395833333,0.265625
0.8,0.898039216,0.88627451,0.395833333,0.2734375
0.8,0.898039216,0.88627451,0.395833333,0.28125
0.8,0.898039216,0.88627451,0.395833333,0.2890625
0.796078431,0.894117647,0.882352941,0.395833333,0.296875
0.796078431,0.894117647,0.882352941,0.395833333,0.3046875
0.796078431,0.894117647,0.882352941,0.395833333,0.3125
0.796078431,0.894117647,0.882352941,0.395833333,0.3203125
0.796078431,0.894117647,0.882352941,0.395833333,0.328125
0.792156863,0.890196078,0.878431373,0.395833333,0.3359375
0.792156863,0.890196078,0.878431373,0.395833333,0.34375
0.792156863,0.890196078,0.878431373,0.395833333,0.3515625
0.788235294,0.88627451,0.874509804,0.395833333,0.359375
0.788235294,0.88627451,0.874509804,0.395833333,0.3671875
0.788235294,0.88627451,0.870588235,0.395833333,0.375
0.784313725,0.882352941,0.858823529,0.395833333,0.3828125
0.784313725,0.882352941,0.858823529,0.395833333,0.390625
0.792156863,0.882352941,0.858823529,0.395833333,0.3984375
0.784313725,0.882352941,0.866666667,0.395833333,0.40625
0.788235294,0.874509804,0.862745098,0.395833333,0.4140625
0.780392157,0.878431373,0.862745098,0.395833333,0.421875
0.784313725,0.870588235,0.862745098,0.395833333,0.4296875
0.776470588,0.874509804,0.862745098,0.395833333,0.4375
0.784313725,0.866666667,0.870588235,0.395833333,0.4453125
0.776470588,0.870588235,0.878431373,0.395833333,0.453125
0.784313725,0.866666667,0.88627451,0.395833333,0.4609375
0.776470588,0.870588235,0.88627451,0.395833333,0.46875
0.780392157,0.862745098,0.882352941,0.395833333,0.4765625
0.77254902,0.866666667,0.882352941,0.395833333,0.484375
0.776470588,0.854901961,0.882352941,0.395833333,0.4921875
0.768627451,0.862745098,0.878431373,0.395833333,0.5
0.764705882,0.862745098,0.878431373,0.395833333,0.5078125
0.756862745,0.866666667,0.870588235,0.395833333,0.515625
0.764705882,0.862745098,0.878431373,0.395833333,0.5234375
0.756862745,0.866666667,0.870588235,0.395833333,0.53125
0.760784314,0.858823529,0.874509804,0.395833333,0.5390625
0.752941176,0.862745098,0.866666667,0.395833333,0.546875
0.756862745,0.854901961,0.870588235,0.395833333,0.5546875
0.749019608,0.858823529,0.862745098,0.395833333,0.5625
0.752941176,0.850980392,0.866666667,0.395833333,0.5703125
0.745098039,0.854901961,0.858823529,0.395833333,0.578125
0.752941176,0.850980392,0.866666667,0.395833333,0.5859375
0.745098039,0.854901961,0.858823529,0.395833333,0.59375
0.752941176,0.850980392,0.866666667,0.395833333,0.6015625
0.745098039,0.854901961,0.858823529,0.395833333,0.609375
0.752941176,0.850980392,0.866666667,0.395833333,0.6171875
0.745098039,0.854901961,0.866666667,0.395833333,0.625
0.741176471,0.858823529,0.866666667,0.395833333,0.6328125
0.737254902,0.858823529,0.866666667,0.395833333,0.640625
0.737254902,0.858823529,0.870588235,0.395833333,0.6484375
0.737254902,0.858823529,0.866666667,0.395833333,0.65625
0.733333333,0.854901961,0.866666667,0.395833333,0.6640625
0.733333333,0.854901961,0.862745098,0.395833333,0.671875
0.729411765,0.850980392,0.862745098,0.395833333,0.6796875
0.729411765,0.850980392,0.858823529,0.395833333,0.6875
0.729411765,0.850980392,0.862745098,0.395833333,0.6953125
0.729411765,0.850980392,0.858823529,0.395833333,0.703125
0.729411765,0.850980392,0.862745098,0.395833333,0.7109375
0.729411765,0.850980392,0.858823529,0.395833333,0.71875
0.729411765,0.850980392,0.862745098,0.395833333,0.7265625
0.729411765,0.850980392,0.858823529,0.395833333,0.734375
0.729411765,0.850980392,0.862745098,0.395833333,0.7421875
0.733333333,0.850980392,0.858823529,0.395833333,0.75
0.733333333,0.843137255,0.858823529,0.395833333,0.7578125
0.733333333,0.843137255,0.854901961,0.395833333,0.765625
0.733333333,0.843137255,0.858823529,0.395833333,0.7734375
0.733333333,0.843137255,0.854901961,0.395833333,0.78125
0.733333333,0.843137255,0.858823529,0.395833333,0.7890625
0.733333333,0.843137255,0.854901961,0.395833333,0.796875
0.733333333,0.843137255,0.858823529,0.395833333,0.8046875
0.733333333,0.843137255,0.854901961,0.395833333,0.8125
0.729411765,0.839215686,0.854901961,0.395833333,0.8203125
0.729411765,0.839215686,0.850980392,0.395833333,0.828125
0.729411765,0.839215686,0.854901961,0.395833333,0.8359375
0.729411765,0.839215686,0.850980392,0.395833333,0.84375
0.729411765,0.839215686,0.854901961,0.395833333,0.8515625
0.729411765,0.839215686,0.850980392,0.395833333,0.859375
0.729411765,0.839215686,0.854901961,0.395833333,0.8671875
0.729411765,0.839215686,0.850980392,0.395833333,0.875
0.729411765,0.839215686,0.850980392,0.395833333,0.8828125
0.729411765,0.839215686,0.850980392,0.395833333,0.890625
0.729411765,0.839215686,0.850980392,0.395833333,0.8984375
0.729411765,0.839215686,0.850980392,0.395833333,0.90625
0.729411765,0.839215686,0.850980392,0.395833333,0.9140625
0.729411765,0.839215686,0.850980392,0.395833333,0.921875
0.729411765,0.839215686,0.850980392,0.395833333,0.9296875
0.729411765,0.839215686,0.850980392,0.395833333,0.9375
0.729411765,0.839215686,0.850980392,0.395833333,0.9453125
0.729411765,0.839215686,0.850980392,0.395833333,0.953125
0.729411765,0.839215686,0.850980392,0.395833333,0.9609375
0.729411765,0.839215686,0.850980392,0.395833333,0.96875
0.729411765,0.839215686,0.850980392,0.395833333,0.9765625
0.729411765,0.839215686,0.850980392,0.395833333,0.984375
0.729411765,0.839215686,0.850980392,0.395833333,0.9921875
0.729411765,0.839215686,0.850980392,0.395833333,1
0.882352941,0.91372549,0.870588235,0.40625,0.0078125
0.882352941,0.91372549,0.870588235,0.40625,0.015625
0.882352941,0.91372549,0.870588235,0.40625,0.0234375
0.882352941,0.91372549,0.870588235,0.40625,0.03125
0.882352941,0.91372549,0.870588235,0.40625,0.0390625
0.882352941,0.91372549,0.870588235,0.40625,0.046875
0.882352941,0.91372549,0.870588235,0.40625,0.0546875
0.882352941,0.91372549,0.870588235,0.40625,0.0625
0.882352941,0.91372549,0.870588235,0.40625,0.0703125
0.882352941,0.91372549,0.870588235,0.40625,0.078125
0.878431373,0.909803922,0.866666667,0.40625,0.0859375
0.878431373,0.909803922,0.866666667,0.40625,0.09375
0.874509804,0.905882353,0.862745098,0.40625,0.1015625
0.874509804,0.905882353,0.862745098,0.40625,0.109375
0.874509804,0.905882353,0.862745098,0.40625,0.1171875
0.866666667,0.905882353,0.870588235,0.40625,0.125
0.858823529,0.909803922,0.874509804,0.40625,0.1328125
0.850980392,0.909803922,0.882352941,0.40625,0.140625
0.847058824,0.905882353,0.878431373,0.40625,0.1484375
0.847058824,0.905882353,0.878431373,0.40625,0.15625
0.843137255,0.901960784,0.874509804,0.40625,0.1640625
0.843137255,0.901960784,0.874509804,0.40625,0.171875
0.843137255,0.901960784,0.874509804,0.40625,0.1796875
0.843137255,0.901960784,0.874509804,0.40625,0.1875
0.843137255,0.901960784,0.874509804,0.40625,0.1953125
0.843137255,0.901960784,0.874509804,0.40625,0.203125
0.839215686,0.898039216,0.870588235,0.40625,0.2109375
0.839215686,0.898039216,0.870588235,0.40625,0.21875
0.835294118,0.894117647,0.866666667,0.40625,0.2265625
0.835294118,0.894117647,0.866666667,0.40625,0.234375
0.835294118,0.894117647,0.866666667,0.40625,0.2421875
0.831372549,0.898039216,0.866666667,0.40625,0.25
0.819607843,0.901960784,0.882352941,0.40625,0.2578125
0.815686275,0.905882353,0.882352941,0.40625,0.265625
0.811764706,0.901960784,0.878431373,0.40625,0.2734375
0.811764706,0.901960784,0.878431373,0.40625,0.28125
0.807843137,0.898039216,0.874509804,0.40625,0.2890625
0.807843137,0.898039216,0.874509804,0.40625,0.296875
0.807843137,0.898039216,0.874509804,0.40625,0.3046875
0.807843137,0.898039216,0.874509804,0.40625,0.3125
0.807843137,0.898039216,0.874509804,0.40625,0.3203125
0.807843137,0.898039216,0.874509804,0.40625,0.328125
0.803921569,0.894117647,0.870588235,0.40625,0.3359375
0.803921569,0.894117647,0.870588235,0.40625,0.34375
0.8,0.890196078,0.866666667,0.40625,0.3515625
0.8,0.890196078,0.866666667,0.40625,0.359375
0.8,0.890196078,0.866666667,0.40625,0.3671875
0.8,0.890196078,0.866666667,0.40625,0.375
0.8,0.890196078,0.858823529,0.40625,0.3828125
0.796078431,0.88627451,0.854901961,0.40625,0.390625
0.8,0.882352941,0.854901961,0.40625,0.3984375
0.796078431,0.88627451,0.862745098,0.40625,0.40625
0.796078431,0.878431373,0.858823529,0.40625,0.4140625
0.792156863,0.882352941,0.858823529,0.40625,0.421875
0.796078431,0.874509804,0.866666667,0.40625,0.4296875
0.788235294,0.874509804,0.866666667,0.40625,0.4375
0.796078431,0.874509804,0.878431373,0.40625,0.4453125
0.788235294,0.870588235,0.874509804,0.40625,0.453125
0.792156863,0.866666667,0.882352941,0.40625,0.4609375
0.788235294,0.870588235,0.882352941,0.40625,0.46875
0.788235294,0.862745098,0.88627451,0.40625,0.4765625
0.784313725,0.866666667,0.88627451,0.40625,0.484375
0.788235294,0.862745098,0.88627451,0.40625,0.4921875
0.780392157,0.862745098,0.882352941,0.40625,0.5
0.776470588,0.870588235,0.878431373,0.40625,0.5078125
0.768627451,0.870588235,0.866666667,0.40625,0.515625
0.77254902,0.866666667,0.874509804,0.40625,0.5234375
0.768627451,0.870588235,0.866666667,0.40625,0.53125
0.768627451,0.862745098,0.870588235,0.40625,0.5390625
0.764705882,0.866666667,0.862745098,0.40625,0.546875
0.768627451,0.862745098,0.870588235,0.40625,0.5546875
0.760784314,0.862745098,0.858823529,0.40625,0.5625
0.764705882,0.858823529,0.866666667,0.40625,0.5703125
0.760784314,0.862745098,0.858823529,0.40625,0.578125
0.764705882,0.858823529,0.866666667,0.40625,0.5859375
0.760784314,0.862745098,0.858823529,0.40625,0.59375
0.764705882,0.858823529,0.866666667,0.40625,0.6015625
0.760784314,0.862745098,0.858823529,0.40625,0.609375
0.764705882,0.858823529,0.866666667,0.40625,0.6171875
0.760784314,0.862745098,0.866666667,0.40625,0.625
0.749019608,0.866666667,0.866666667,0.40625,0.6328125
0.745098039,0.862745098,0.862745098,0.40625,0.640625
0.745098039,0.862745098,0.870588235,0.40625,0.6484375
0.745098039,0.862745098,0.862745098,0.40625,0.65625
0.741176471,0.858823529,0.866666667,0.40625,0.6640625
0.741176471,0.858823529,0.858823529,0.40625,0.671875
0.741176471,0.858823529,0.866666667,0.40625,0.6796875
0.737254902,0.854901961,0.854901961,0.40625,0.6875
0.741176471,0.858823529,0.866666667,0.40625,0.6953125
0.741176471,0.858823529,0.858823529,0.40625,0.703125
0.741176471,0.858823529,0.866666667,0.40625,0.7109375
0.741176471,0.858823529,0.858823529,0.40625,0.71875
0.741176471,0.858823529,0.866666667,0.40625,0.7265625
0.741176471,0.858823529,0.858823529,0.40625,0.734375
0.741176471,0.858823529,0.866666667,0.40625,0.7421875
0.741176471,0.858823529,0.858823529,0.40625,0.75
0.741176471,0.850980392,0.862745098,0.40625,0.7578125
0.749019608,0.850980392,0.854901961,0.40625,0.765625
0.749019608,0.847058824,0.862745098,0.40625,0.7734375
0.749019608,0.850980392,0.854901961,0.40625,0.78125
0.749019608,0.847058824,0.862745098,0.40625,0.7890625
0.749019608,0.850980392,0.854901961,0.40625,0.796875
0.749019608,0.847058824,0.862745098,0.40625,0.8046875
0.749019608,0.850980392,0.854901961,0.40625,0.8125
0.745098039,0.843137255,0.858823529,0.40625,0.8203125
0.745098039,0.847058824,0.850980392,0.40625,0.828125
0.745098039,0.843137255,0.858823529,0.40625,0.8359375
0.745098039,0.847058824,0.850980392,0.40625,0.84375
0.745098039,0.843137255,0.858823529,0.40625,0.8515625
0.745098039,0.847058824,0.850980392,0.40625,0.859375
0.745098039,0.843137255,0.858823529,0.40625,0.8671875
0.745098039,0.847058824,0.850980392,0.40625,0.875
0.745098039,0.847058824,0.850980392,0.40625,0.8828125
0.745098039,0.847058824,0.850980392,0.40625,0.890625
0.745098039,0.847058824,0.850980392,0.40625,0.8984375
0.745098039,0.847058824,0.850980392,0.40625,0.90625
0.745098039,0.847058824,0.850980392,0.40625,0.9140625
0.745098039,0.847058824,0.850980392,0.40625,0.921875
0.745098039,0.847058824,0.850980392,0.40625,0.9296875
0.745098039,0.847058824,0.850980392,0.40625,0.9375
0.745098039,0.847058824,0.850980392,0.40625,0.9453125
0.745098039,0.847058824,0.850980392,0.40625,0.953125
0.745098039,0.847058824,0.850980392,0.40625,0.9609375
0.745098039,0.847058824,0.850980392,0.40625,0.96875
0.745098039,0.847058824,0.850980392,0.40625,0.9765625
0.745098039,0.847058824,0.850980392,0.40625,0.984375
0.745098039,0.847058824,0.850980392,0.40625,0.9921875
0.745098039,0.847058824,0.850980392,0.40625,1
0.882352941,0.909803922,0.878431373,0.416666667,0.0078125
0.874509804,0.91372549,0.878431373,0.416666667,0.015625
0.882352941,0.909803922,0.878431373,0.416666667,0.0234375
0.874509804,0.91372549,0.878431373,0.416666667,0.03125
0.882352941,0.909803922,0.878431373,0.416666667,0.0390625
0.874509804,0.91372549,0.878431373,0.416666667,0.046875
0.882352941,0.909803922,0.878431373,0.416666667,0.0546875
0.874509804,0.91372549,0.878431373,0.416666667,0.0625
0.882352941,0.909803922,0.878431373,0.416666667,0.0703125
0.874509804,0.91372549,0.878431373,0.416666667,0.078125
0.882352941,0.909803922,0.878431373,0.416666667,0.0859375
0.870588235,0.909803922,0.874509804,0.416666667,0.09375
0.878431373,0.905882353,0.874509804,0.416666667,0.1015625
0.870588235,0.909803922,0.874509804,0.416666667,0.109375
0.874509804,0.901960784,0.870588235,0.416666667,0.1171875
0.866666667,0.905882353,0.870588235,0.416666667,0.125
0.862745098,0.909803922,0.870588235,0.416666667,0.1328125
0.862745098,0.909803922,0.870588235,0.416666667,0.140625
0.862745098,0.909803922,0.870588235,0.416666667,0.1484375
0.858823529,0.905882353,0.866666667,0.416666667,0.15625
0.858823529,0.905882353,0.866666667,0.416666667,0.1640625
0.858823529,0.905882353,0.866666667,0.416666667,0.171875
0.854901961,0.901960784,0.862745098,0.416666667,0.1796875
0.854901961,0.901960784,0.862745098,0.416666667,0.1875
0.854901961,0.901960784,0.862745098,0.416666667,0.1953125
0.854901961,0.901960784,0.862745098,0.416666667,0.203125
0.854901961,0.901960784,0.862745098,0.416666667,0.2109375
0.850980392,0.898039216,0.858823529,0.416666667,0.21875
0.850980392,0.898039216,0.858823529,0.416666667,0.2265625
0.850980392,0.898039216,0.858823529,0.416666667,0.234375
0.847058824,0.894117647,0.854901961,0.416666667,0.2421875
0.843137255,0.894117647,0.858823529,0.416666667,0.25
0.831372549,0.898039216,0.866666667,0.416666667,0.2578125
0.823529412,0.901960784,0.866666667,0.416666667,0.265625
0.831372549,0.898039216,0.866666667,0.416666667,0.2734375
0.819607843,0.898039216,0.862745098,0.416666667,0.28125
0.82745098,0.894117647,0.862745098,0.416666667,0.2890625
0.819607843,0.898039216,0.862745098,0.416666667,0.296875
0.823529412,0.890196078,0.858823529,0.416666667,0.3046875
0.815686275,0.894117647,0.858823529,0.416666667,0.3125
0.823529412,0.890196078,0.858823529,0.416666667,0.3203125
0.815686275,0.894117647,0.858823529,0.416666667,0.328125
0.823529412,0.890196078,0.858823529,0.416666667,0.3359375
0.811764706,0.890196078,0.854901961,0.416666667,0.34375
0.819607843,0.88627451,0.854901961,0.416666667,0.3515625
0.811764706,0.890196078,0.854901961,0.416666667,0.359375
0.815686275,0.882352941,0.850980392,0.416666667,0.3671875
0.807843137,0.88627451,0.850980392,0.416666667,0.375
0.807843137,0.88627451,0.850980392,0.416666667,0.3828125
0.803921569,0.88627451,0.850980392,0.416666667,0.390625
0.807843137,0.882352941,0.858823529,0.416666667,0.3984375
0.8,0.882352941,0.854901961,0.416666667,0.40625
0.803921569,0.878431373,0.862745098,0.416666667,0.4140625
0.8,0.882352941,0.862745098,0.416666667,0.421875
0.8,0.874509804,0.866666667,0.416666667,0.4296875
0.796078431,0.874509804,0.866666667,0.416666667,0.4375
0.8,0.870588235,0.870588235,0.416666667,0.4453125
0.796078431,0.874509804,0.878431373,0.416666667,0.453125
0.8,0.870588235,0.878431373,0.416666667,0.4609375
0.792156863,0.866666667,0.882352941,0.416666667,0.46875
0.796078431,0.866666667,0.882352941,0.416666667,0.4765625
0.792156863,0.866666667,0.882352941,0.416666667,0.484375
0.792156863,0.858823529,0.88627451,0.416666667,0.4921875
0.788235294,0.862745098,0.878431373,0.416666667,0.5
0.784313725,0.866666667,0.870588235,0.416666667,0.5078125
0.776470588,0.874509804,0.862745098,0.416666667,0.515625
0.784313725,0.866666667,0.870588235,0.416666667,0.5234375
0.77254902,0.870588235,0.858823529,0.416666667,0.53125
0.780392157,0.862745098,0.866666667,0.416666667,0.5390625
0.77254902,0.870588235,0.858823529,0.416666667,0.546875
0.776470588,0.858823529,0.862745098,0.416666667,0.5546875
0.768627451,0.866666667,0.854901961,0.416666667,0.5625
0.780392157,0.862745098,0.866666667,0.416666667,0.5703125
0.77254902,0.870588235,0.858823529,0.416666667,0.578125
0.780392157,0.862745098,0.866666667,0.416666667,0.5859375
0.77254902,0.870588235,0.858823529,0.416666667,0.59375
0.780392157,0.862745098,0.866666667,0.416666667,0.6015625
0.77254902,0.870588235,0.858823529,0.416666667,0.609375
0.780392157,0.862745098,0.866666667,0.416666667,0.6171875
0.77254902,0.866666667,0.866666667,0.416666667,0.625
0.752941176,0.866666667,0.858823529,0.416666667,0.6328125
0.749019608,0.866666667,0.866666667,0.416666667,0.640625
0.752941176,0.862745098,0.866666667,0.416666667,0.6484375
0.745098039,0.862745098,0.862745098,0.416666667,0.65625
0.749019608,0.858823529,0.862745098,0.416666667,0.6640625
0.745098039,0.862745098,0.862745098,0.416666667,0.671875
0.745098039,0.854901961,0.858823529,0.416666667,0.6796875
0.741176471,0.858823529,0.858823529,0.416666667,0.6875
0.745098039,0.854901961,0.858823529,0.416666667,0.6953125
0.741176471,0.858823529,0.858823529,0.416666667,0.703125
0.745098039,0.854901961,0.858823529,0.416666667,0.7109375
0.741176471,0.858823529,0.858823529,0.416666667,0.71875
0.745098039,0.854901961,0.858823529,0.416666667,0.7265625
0.741176471,0.858823529,0.858823529,0.416666667,0.734375
0.745098039,0.854901961,0.858823529,0.416666667,0.7421875
0.745098039,0.854901961,0.858823529,0.416666667,0.75
0.749019608,0.850980392,0.854901961,0.416666667,0.7578125
0.749019608,0.850980392,0.854901961,0.416666667,0.765625
0.749019608,0.850980392,0.854901961,0.416666667,0.7734375
0.749019608,0.850980392,0.854901961,0.416666667,0.78125
0.749019608,0.850980392,0.854901961,0.416666667,0.7890625
0.749019608,0.850980392,0.854901961,0.416666667,0.796875
0.749019608,0.850980392,0.854901961,0.416666667,0.8046875
0.749019608,0.850980392,0.854901961,0.416666667,0.8125
0.745098039,0.847058824,0.850980392,0.416666667,0.8203125
0.745098039,0.847058824,0.850980392,0.416666667,0.828125
0.745098039,0.847058824,0.850980392,0.416666667,0.8359375
0.745098039,0.847058824,0.850980392,0.416666667,0.84375
0.745098039,0.847058824,0.850980392,0.416666667,0.8515625
0.745098039,0.847058824,0.850980392,0.416666667,0.859375
0.745098039,0.847058824,0.850980392,0.416666667,0.8671875
0.745098039,0.847058824,0.850980392,0.416666667,0.875
0.745098039,0.847058824,0.850980392,0.416666667,0.8828125
0.745098039,0.847058824,0.850980392,0.416666667,0.890625
0.745098039,0.847058824,0.850980392,0.416666667,0.8984375
0.745098039,0.847058824,0.850980392,0.416666667,0.90625
0.745098039,0.847058824,0.850980392,0.416666667,0.9140625
0.745098039,0.847058824,0.850980392,0.416666667,0.921875
0.745098039,0.847058824,0.850980392,0.416666667,0.9296875
0.745098039,0.847058824,0.850980392,0.416666667,0.9375
0.745098039,0.847058824,0.850980392,0.416666667,0.9453125
0.745098039,0.847058824,0.850980392,0.416666667,0.953125
0.745098039,0.847058824,0.850980392,0.416666667,0.9609375
0.745098039,0.847058824,0.850980392,0.416666667,0.96875
0.745098039,0.847058824,0.850980392,0.416666667,0.9765625
0.745098039,0.847058824,0.850980392,0.416666667,0.984375
0.745098039,0.847058824,0.850980392,0.416666667,0.9921875
0.745098039,0.847058824,0.850980392,0.416666667,1
0.882352941,0.921568627,0.890196078,0.427083333,0.0078125
0.870588235,0.91372549,0.882352941,0.427083333,0.015625
0.870588235,0.909803922,0.878431373,0.427083333,0.0234375
0.874509804,0.917647059,0.88627451,0.427083333,0.03125
0.88627451,0.925490196,0.894117647,0.427083333,0.0390625
0.88627451,0.929411765,0.898039216,0.427083333,0.046875
0.874509804,0.91372549,0.882352941,0.427083333,0.0546875
0.854901961,0.898039216,0.866666667,0.427083333,0.0625
0.858823529,0.898039216,0.866666667,0.427083333,0.0703125
0.878431373,0.921568627,0.890196078,0.427083333,0.078125
0.890196078,0.929411765,0.898039216,0.427083333,0.0859375
0.874509804,0.917647059,0.88627451,0.427083333,0.09375
0.878431373,0.917647059,0.88627451,0.427083333,0.1015625
0.88627451,0.929411765,0.898039216,0.427083333,0.109375
0.88627451,0.925490196,0.894117647,0.427083333,0.1171875
0.862745098,0.901960784,0.870588235,0.427083333,0.125
0.858823529,0.890196078,0.847058824,0.427083333,0.1328125
0.878431373,0.909803922,0.866666667,0.427083333,0.140625
0.894117647,0.925490196,0.882352941,0.427083333,0.1484375
0.88627451,0.917647059,0.874509804,0.427083333,0.15625
0.862745098,0.894117647,0.850980392,0.427083333,0.1640625
0.854901961,0.88627451,0.843137255,0.427083333,0.171875
0.870588235,0.901960784,0.858823529,0.427083333,0.1796875
0.890196078,0.921568627,0.878431373,0.427083333,0.1875
0.882352941,0.91372549,0.870588235,0.427083333,0.1953125
0.878431373,0.909803922,0.866666667,0.427083333,0.203125
0.874509804,0.905882353,0.862745098,0.427083333,0.2109375
0.870588235,0.901960784,0.858823529,0.427083333,0.21875
0.866666667,0.898039216,0.854901961,0.427083333,0.2265625
0.866666667,0.898039216,0.854901961,0.427083333,0.234375
0.870588235,0.901960784,0.858823529,0.427083333,0.2421875
0.866666667,0.905882353,0.862745098,0.427083333,0.25
